province,max,min,rain,humidi,date
Ho Chi Minh City,32,26,14.7,80,8/13/2016
Ho Chi Minh City,34,27,12.1,77,8/13/2017
Ho Chi Minh City,31,25,8.1,80,8/13/2018
Ho Chi Minh City,33,26,13.6,80,8/13/2019
Ho Chi Minh City,27,21,15.8,85,8/13/2020
Ho Chi Minh City,31,24,19.4,88,8/9/2009
Ho Chi Minh City,31,24,3.7,81,8/9/2010
Ho Chi Minh City,32,25,5.8,82,8/9/2011
Ho Chi Minh City,33,25,5.1,75,8/9/2012
Ho Chi Minh City,33,25,8.6,81,8/9/2013
Ho Chi Minh City,34,25,9.6,75,8/9/2014
Ho Chi Minh City,30,26,20.1,81,8/9/2015
Ho Chi Minh City,33,25,20.2,77,8/9/2016
Ho Chi Minh City,33,27,20.6,78,8/9/2017
Ho Chi Minh City,26,24,18.4,89,8/9/2018
Ho Chi Minh City,29,25,22.9,90,8/9/2019
Ho Chi Minh City,32,26,17,76,8/9/2020
Ho Chi Minh City,29,25,2.2,91,8/7/2009
Ho Chi Minh City,33,25,5.1,80,8/7/2010
Ho Chi Minh City,29,25,9.4,89,8/7/2011
Ho Chi Minh City,33,26,2.6,74,8/7/2012
Ho Chi Minh City,33,25,4.9,84,8/7/2013
Ho Chi Minh City,33,25,7.7,78,8/7/2014
Ho Chi Minh City,31,26,28.6,80,8/7/2015
Ho Chi Minh City,32,25,8.5,78,8/7/2016
Ho Chi Minh City,34,26,2,76,8/7/2017
Ho Chi Minh City,30,25,47.2,87,8/7/2018
Ho Chi Minh City,25,23,52.3,94,8/7/2019
Ho Chi Minh City,25,24,136.7,92,8/7/2020
Ho Chi Minh City,25,24,6.1,94,7/28/2009
Ho Chi Minh City,33,24,3.6,85,8/14/2009
Ho Chi Minh City,32,26,15.9,85,8/14/2010
Ho Chi Minh City,32,25,4.5,81,8/14/2011
Ho Chi Minh City,34,25,14.4,77,8/14/2012
Ho Chi Minh City,32,24,5,82,8/14/2013
Ho Chi Minh City,35,26,2.8,73,8/14/2014
Ho Chi Minh City,33,27,8.7,79,8/14/2015
Ho Chi Minh City,32,26,8.3,79,8/14/2016
Ho Chi Minh City,34,27,1.5,76,8/14/2017
Ho Chi Minh City,30,25,23.3,82,8/14/2018
Ho Chi Minh City,32,26,9.5,81,8/14/2019
Ho Chi Minh City,29,25,1.7,83,8/14/2020
Ho Chi Minh City,34,25,7.9,85,8/15/2009
Ho Chi Minh City,34,26,8,83,8/15/2010
Ho Chi Minh City,29,25,0.6,84,8/15/2011
Ho Chi Minh City,33,25,11.1,80,8/15/2012
Ho Chi Minh City,32,25,8.2,81,8/15/2013
Ho Chi Minh City,35,26,16.2,77,8/15/2014
Ho Chi Minh City,33,27,9.8,77,8/15/2015
Ho Chi Minh City,32,26,14.4,79,8/15/2016
Ho Chi Minh City,33,26,8.3,77,8/15/2017
Ho Chi Minh City,30,25,8.4,91,7/28/2010
Ho Chi Minh City,32,24,21.7,87,7/28/2011
Ho Chi Minh City,30,25,8.4,88,7/28/2012
Ho Chi Minh City,33,25,4,81,7/28/2013
Ho Chi Minh City,33,25,11.4,80,7/28/2014
Ho Chi Minh City,33,27,7.3,73,7/28/2015
Ho Chi Minh City,32,26,5.5,79,7/28/2016
Ho Chi Minh City,31,25,21.7,83,7/28/2017
Ho Chi Minh City,32,26,8.6,83,7/28/2018
Ho Chi Minh City,32,25,17.4,82,7/28/2019
Ho Chi Minh City,34,27,0.6,70,7/28/2020
Ho Chi Minh City,31,25,17.5,82,8/15/2018
Ho Chi Minh City,32,26,7.7,81,8/15/2019
Ho Chi Minh City,34,26,0.3,70,8/15/2020
Ho Chi Minh City,33,26,7.6,84,8/16/2009
Ho Chi Minh City,35,25,9.8,83,8/16/2010
Ho Chi Minh City,33,25,3.4,80,8/16/2011
Ho Chi Minh City,33,25,11.9,81,8/16/2012
Ho Chi Minh City,32,25,12.3,81,8/16/2013
Ho Chi Minh City,35,26,4.2,75,8/16/2014
Ho Chi Minh City,33,27,13.8,76,8/16/2015
Ho Chi Minh City,33,26,7,79,8/16/2016
Ho Chi Minh City,31,26,26,80,8/16/2017
Ho Chi Minh City,31,25,6.4,79,8/16/2018
Ho Chi Minh City,32,26,3.3,81,8/16/2019
Ho Chi Minh City,33,27,1.5,70,8/16/2020
Ho Chi Minh City,33,25,8.1,83,8/17/2009
Ho Chi Minh City,35,26,16.8,83,8/17/2010
Ho Chi Minh City,33,25,4.6,80,8/17/2011
Ho Chi Minh City,32,25,16.6,84,8/17/2012
Ho Chi Minh City,34,25,2.3,78,8/17/2013
Ho Chi Minh City,34,26,3.8,76,8/17/2014
Ho Chi Minh City,34,26,26.8,75,8/17/2015
Ho Chi Minh City,32,26,8.4,78,8/17/2016
Ho Chi Minh City,30,25,15.5,84,8/17/2017
Ho Chi Minh City,30,25,24.9,83,8/17/2018
Ho Chi Minh City,32,26,9.4,80,8/17/2019
Ho Chi Minh City,32,25,12.3,77,8/17/2020
Ho Chi Minh City,30,24,16.9,91,8/10/2009
Ho Chi Minh City,32,25,17.1,84,8/10/2010
Ho Chi Minh City,29,25,8.2,86,8/10/2011
Ho Chi Minh City,34,25,4.3,75,8/10/2012
Ho Chi Minh City,33,25,19.5,83,8/10/2013
Ho Chi Minh City,35,25,0,70,8/10/2014
Ho Chi Minh City,32,25,17,79,8/10/2015
Ho Chi Minh City,33,26,17.1,77,8/10/2016
Ho Chi Minh City,34,26,0.5,74,8/10/2017
Ho Chi Minh City,29,24,28.3,85,8/10/2018
Ho Chi Minh City,28,25,5.8,89,8/10/2019
Ho Chi Minh City,31,27,12.5,77,8/10/2020
Ho Chi Minh City,32,25,11,90,8/22/2009
Ho Chi Minh City,31,25,12.6,88,8/22/2010
Ho Chi Minh City,33,25,26.4,84,8/22/2011
Ho Chi Minh City,32,26,14.9,82,8/22/2012
Ho Chi Minh City,32,25,18.2,79,8/22/2013
Ho Chi Minh City,35,26,2.5,76,8/22/2014
Ho Chi Minh City,33,26,12.9,77,8/22/2015
Ho Chi Minh City,34,26,7.5,76,8/22/2016
Ho Chi Minh City,31,26,27.6,82,8/22/2017
Ho Chi Minh City,31,25,21,83,8/22/2018
Ho Chi Minh City,32,25,8.9,82,8/22/2019
Ho Chi Minh City,33,27,2.1,73,8/22/2020
Ho Chi Minh City,32,24,9.8,88,8/21/2009
Ho Chi Minh City,32,24,2.8,85,8/21/2010
Ho Chi Minh City,32,25,34.1,82,8/21/2011
Ho Chi Minh City,33,25,14,80,8/21/2012
Ho Chi Minh City,33,26,12.5,75,8/21/2013
Ho Chi Minh City,34,25,9,78,8/21/2014
Ho Chi Minh City,33,26,17.6,78,8/21/2015
Ho Chi Minh City,34,26,1.9,76,8/21/2016
Ho Chi Minh City,33,25,2.1,76,8/21/2017
Ho Chi Minh City,31,25,28.3,83,8/21/2018
Ho Chi Minh City,32,26,16.8,83,8/21/2019
Ho Chi Minh City,34,27,6.1,72,8/21/2020
Ho Chi Minh City,32,25,8.4,88,8/19/2009
Ho Chi Minh City,33,25,12.1,84,8/19/2010
Ho Chi Minh City,33,25,10.8,79,8/19/2011
Ho Chi Minh City,33,25,1.3,79,8/19/2012
Ho Chi Minh City,34,25,1,74,8/19/2013
Ho Chi Minh City,33,26,1.1,83,8/19/2014
Ho Chi Minh City,34,27,10.5,76,8/19/2015
Ho Chi Minh City,32,26,4.2,76,8/19/2016
Ho Chi Minh City,31,25,8.6,80,8/19/2017
Ho Chi Minh City,29,25,28.9,88,8/19/2018
Ho Chi Minh City,33,26,0.3,77,8/19/2019
Ho Chi Minh City,29,27,5.5,79,8/19/2020
Ho Chi Minh City,30,25,22.1,92,8/23/2009
Ho Chi Minh City,30,24,5.2,90,8/23/2010
Ho Chi Minh City,33,25,15.6,84,8/23/2011
Ho Chi Minh City,32,26,36.6,86,8/23/2012
Ho Chi Minh City,31,25,17,80,8/23/2013
Ho Chi Minh City,36,26,4.9,74,8/23/2014
Ho Chi Minh City,34,26,9.6,74,8/23/2015
Ho Chi Minh City,33,26,15.6,80,8/23/2016
Ho Chi Minh City,29,25,63.2,87,8/23/2017
Ho Chi Minh City,31,26,24.7,83,8/23/2018
Ho Chi Minh City,32,26,7.1,80,8/23/2019
Ho Chi Minh City,34,27,1.7,71,8/23/2020
Ho Chi Minh City,31,25,17.1,90,8/24/2009
Ho Chi Minh City,30,24,3.9,87,8/24/2010
Ho Chi Minh City,33,25,9.8,82,8/24/2011
Ho Chi Minh City,32,25,24.6,84,8/24/2012
Ho Chi Minh City,32,25,8.1,79,8/24/2013
Ho Chi Minh City,35,26,27,79,8/24/2014
Ho Chi Minh City,33,26,32.4,77,8/24/2015
Ho Chi Minh City,33,26,27.6,81,8/24/2016
Ho Chi Minh City,31,25,14,83,8/24/2017
Ho Chi Minh City,31,26,9.5,82,8/24/2018
Ho Chi Minh City,31,26,14.2,82,8/24/2019
Ho Chi Minh City,35,27,0,69,8/24/2020
Ho Chi Minh City,32,25,21.5,87,8/25/2009
Ho Chi Minh City,33,25,2.4,84,8/25/2010
Ho Chi Minh City,34,26,20.9,84,8/25/2011
Ho Chi Minh City,32,25,28.3,86,8/25/2012
Ho Chi Minh City,32,25,12.9,81,8/25/2013
Ho Chi Minh City,33,26,16.6,82,8/25/2014
Ho Chi Minh City,32,26,47.1,80,8/25/2015
Ho Chi Minh City,33,26,5.6,79,8/25/2016
Ho Chi Minh City,32,26,21,83,8/25/2017
Ho Chi Minh City,32,25,14.2,80,8/25/2018
Ho Chi Minh City,31,25,20.8,83,8/25/2019
Ho Chi Minh City,35,27,0,69,8/25/2020
Ho Chi Minh City,32,26,17.5,87,8/26/2009
Ho Chi Minh City,32,25,5.7,84,8/26/2010
Ho Chi Minh City,33,25,43,86,8/26/2011
Ho Chi Minh City,32,25,17,85,8/26/2012
Ho Chi Minh City,32,25,5.3,79,8/26/2013
Ho Chi Minh City,30,26,5.3,84,8/26/2014
Ho Chi Minh City,32,26,19.7,81,8/26/2015
Ho Chi Minh City,33,27,11.4,78,8/26/2016
Ho Chi Minh City,28,25,18.7,89,8/26/2017
Ho Chi Minh City,32,25,17,80,8/26/2018
Ho Chi Minh City,30,25,22.8,86,8/26/2019
Ho Chi Minh City,34,27,0.5,70,8/26/2020
Ho Chi Minh City,30,25,37.1,91,8/18/2009
Ho Chi Minh City,34,25,3.4,82,8/18/2010
Ho Chi Minh City,33,25,6.8,77,8/18/2011
Ho Chi Minh City,31,25,9.6,84,8/18/2012
Ho Chi Minh City,34,25,4.1,76,8/18/2013
Ho Chi Minh City,35,26,3,76,8/18/2014
Ho Chi Minh City,34,26,3.4,73,8/18/2015
Ho Chi Minh City,33,26,4.2,76,8/18/2016
Ho Chi Minh City,29,25,25.5,86,8/18/2017
Ho Chi Minh City,31,25,16.9,84,8/18/2018
Ho Chi Minh City,33,26,3.4,77,8/18/2019
Ho Chi Minh City,31,27,10.8,77,8/18/2020
Ho Chi Minh City,28,25,8.4,95,8/31/2009
Ho Chi Minh City,33,24,6.2,84,8/31/2010
Ho Chi Minh City,31,24,17.9,85,8/31/2011
Ho Chi Minh City,31,25,8.3,85,8/31/2012
Ho Chi Minh City,34,26,2.1,79,8/31/2013
Ho Chi Minh City,32,24,8.5,82,8/31/2014
Ho Chi Minh City,32,26,21.2,77,8/31/2015
Ho Chi Minh City,33,27,8.6,75,8/31/2016
Ho Chi Minh City,32,26,1.7,79,8/31/2017
Ho Chi Minh City,32,26,14.2,77,8/31/2018
Ho Chi Minh City,31,25,4.1,82,8/31/2019
Ho Chi Minh City,34,27,2.2,73,8/31/2020
Ho Chi Minh City,29,24,25.6,94,9/1/2009
Ho Chi Minh City,33,25,12,86,9/1/2010
Ho Chi Minh City,32,24,8.6,82,9/1/2011
Ho Chi Minh City,29,25,3.5,88,9/1/2012
Ho Chi Minh City,34,25,4.9,78,9/1/2013
Ho Chi Minh City,31,24,15.3,84,9/1/2014
Ho Chi Minh City,31,26,7,78,9/1/2015
Ho Chi Minh City,34,27,3.7,73,9/1/2016
Ho Chi Minh City,34,26,4.9,76,9/1/2017
Ho Chi Minh City,33,26,8.7,77,9/1/2018
Ho Chi Minh City,31,25,16.8,82,9/1/2019
Ho Chi Minh City,33,28,2.6,72,9/1/2020
Ho Chi Minh City,28,25,9.5,94,8/20/2009
Ho Chi Minh City,31,25,9.5,86,8/20/2010
Ho Chi Minh City,33,25,6.4,79,8/20/2011
Ho Chi Minh City,33,25,5,77,8/20/2012
Ho Chi Minh City,34,26,0.3,70,8/20/2013
Ho Chi Minh City,34,26,11.6,78,8/20/2014
Ho Chi Minh City,33,26,13.1,77,8/20/2015
Ho Chi Minh City,32,26,13.5,78,8/20/2016
Ho Chi Minh City,32,25,13.1,81,8/20/2017
Ho Chi Minh City,30,25,30.9,83,8/20/2018
Ho Chi Minh City,32,26,14.4,80,8/20/2019
Ho Chi Minh City,32,27,0.7,74,8/20/2020
Ho Chi Minh City,29,24,24,93,9/3/2009
Ho Chi Minh City,33,25,23.4,87,9/3/2010
Ho Chi Minh City,32,24,6.5,82,9/3/2011
Ho Chi Minh City,31,24,3.2,85,9/3/2012
Ho Chi Minh City,35,25,6.1,77,9/3/2013
Ho Chi Minh City,33,25,1.6,77,9/3/2014
Ho Chi Minh City,34,26,9.8,75,9/3/2015
Ho Chi Minh City,33,25,7.8,75,9/3/2016
Ho Chi Minh City,34,26,3.6,76,9/3/2017
Ho Chi Minh City,29,26,17,84,9/3/2018
Ho Chi Minh City,26,24,1.3,87,9/3/2019
Ho Chi Minh City,34,27,18.4,73,9/3/2020
Ho Chi Minh City,30,25,26.5,92,8/27/2009
Ho Chi Minh City,33,25,6.4,86,8/27/2010
Ho Chi Minh City,30,25,44.6,91,8/27/2011
Ho Chi Minh City,30,25,26.1,87,8/27/2012
Ho Chi Minh City,32,25,2.5,80,8/27/2013
Ho Chi Minh City,32,25,2.6,84,8/27/2014
Ho Chi Minh City,32,25,0.4,75,8/27/2015
Ho Chi Minh City,34,27,8.7,77,8/27/2016
Ho Chi Minh City,27,24,21.5,91,8/27/2017
Ho Chi Minh City,29,25,30.4,83,8/27/2018
Ho Chi Minh City,33,25,3.6,81,8/27/2019
Ho Chi Minh City,34,27,3.1,71,8/27/2020
Ho Chi Minh City,30,24,20.7,92,8/29/2009
Ho Chi Minh City,29,25,4.4,91,8/29/2010
Ho Chi Minh City,31,24,33.8,90,8/29/2011
Ho Chi Minh City,31,25,5.6,83,8/29/2012
Ho Chi Minh City,33,25,8.2,82,8/29/2013
Ho Chi Minh City,31,24,6.5,86,8/29/2014
Ho Chi Minh City,32,26,5.2,77,8/29/2015
Ho Chi Minh City,32,27,19.3,82,8/29/2016
Ho Chi Minh City,32,25,7.4,81,8/29/2017
Ho Chi Minh City,32,25,3.7,76,8/29/2018
Ho Chi Minh City,28,25,29,87,8/29/2019
Ho Chi Minh City,34,27,1,73,8/29/2020
Ho Chi Minh City,29,24,30.4,93,9/2/2009
Ho Chi Minh City,33,25,7.2,85,9/2/2010
Ho Chi Minh City,31,24,9.6,83,9/2/2011
Ho Chi Minh City,30,24,3.4,88,9/2/2012
Ho Chi Minh City,35,26,1.8,75,9/2/2013
Ho Chi Minh City,33,24,3,79,9/2/2014
Ho Chi Minh City,32,26,4.4,74,9/2/2015
Ho Chi Minh City,34,27,14.3,75,9/2/2016
Ho Chi Minh City,34,26,0.8,75,9/2/2017
Ho Chi Minh City,33,26,11.5,76,9/2/2018
Ho Chi Minh City,28,25,15.8,89,9/2/2019
Ho Chi Minh City,28,26,18.9,81,9/2/2020
Ho Chi Minh City,26,24,21.6,95,9/7/2009
Ho Chi Minh City,33,25,6.3,85,9/7/2010
Ho Chi Minh City,32,25,22.7,86,9/7/2011
Ho Chi Minh City,30,25,2.2,85,9/7/2012
Ho Chi Minh City,35,26,32.1,79,9/7/2013
Ho Chi Minh City,30,25,8.2,86,9/7/2014
Ho Chi Minh City,35,26,5,72,9/7/2015
Ho Chi Minh City,32,25,12.1,82,9/7/2016
Ho Chi Minh City,34,27,18.1,77,9/7/2017
Ho Chi Minh City,32,26,10.6,78,9/7/2018
Ho Chi Minh City,31,25,19.7,81,9/7/2019
Ho Chi Minh City,34,27,5.8,71,9/7/2020
Ho Chi Minh City,27,24,13.2,94,9/4/2009
Ho Chi Minh City,31,25,16.1,88,9/4/2010
Ho Chi Minh City,32,25,12.6,83,9/4/2011
Ho Chi Minh City,30,24,39.8,87,9/4/2012
Ho Chi Minh City,33,26,5.7,80,9/4/2013
Ho Chi Minh City,33,25,3.8,77,9/4/2014
Ho Chi Minh City,33,27,2,72,9/4/2015
Ho Chi Minh City,34,26,1.1,75,9/4/2016
Ho Chi Minh City,34,27,6.5,78,9/4/2017
Ho Chi Minh City,30,25,32.6,85,9/4/2018
Ho Chi Minh City,29,24,17.8,84,9/4/2019
Ho Chi Minh City,33,27,2,73,9/4/2020
Ho Chi Minh City,29,25,28.2,94,8/28/2009
Ho Chi Minh City,31,25,7.3,88,8/28/2010
Ho Chi Minh City,28,24,13.4,91,8/28/2011
Ho Chi Minh City,31,25,10.1,85,8/28/2012
Ho Chi Minh City,33,25,13.9,79,8/28/2013
Ho Chi Minh City,28,25,1.8,87,8/28/2014
Ho Chi Minh City,33,27,2.3,73,8/28/2015
Ho Chi Minh City,34,27,9.1,79,8/28/2016
Ho Chi Minh City,31,25,29.4,84,8/28/2017
Ho Chi Minh City,31,25,11.1,79,8/28/2018
Ho Chi Minh City,32,26,6.8,81,8/28/2019
Ho Chi Minh City,35,27,0.1,70,8/28/2020
Ho Chi Minh City,28,24,12.9,94,9/9/2009
Ho Chi Minh City,33,25,5.1,83,9/9/2010
Ho Chi Minh City,30,24,24.4,89,9/9/2011
Ho Chi Minh City,33,25,18.6,81,9/9/2012
Ho Chi Minh City,33,25,2,80,9/9/2013
Ho Chi Minh City,33,24,9.2,83,9/9/2014
Ho Chi Minh City,30,26,5.8,84,9/9/2015
Ho Chi Minh City,32,25,5.4,80,9/9/2016
Ho Chi Minh City,34,27,13.3,74,9/9/2017
Ho Chi Minh City,32,25,22.6,81,9/9/2018
Ho Chi Minh City,30,25,15.7,84,9/9/2019
Ho Chi Minh City,33,27,2.7,74,9/9/2020
Ho Chi Minh City,27,23,15.2,95,9/8/2009
Ho Chi Minh City,33,25,3.2,84,9/8/2010
Ho Chi Minh City,31,24,21.9,87,9/8/2011
Ho Chi Minh City,33,25,5.1,79,9/8/2012
Ho Chi Minh City,33,25,21.7,81,9/8/2013
Ho Chi Minh City,30,24,12.6,84,9/8/2014
Ho Chi Minh City,31,27,10.2,79,9/8/2015
Ho Chi Minh City,32,26,11.2,80,9/8/2016
Ho Chi Minh City,35,27,6,74,9/8/2017
Ho Chi Minh City,30,26,10.6,83,9/8/2018
Ho Chi Minh City,31,25,25.5,82,9/8/2019
Ho Chi Minh City,33,28,13.3,74,9/8/2020
Ho Chi Minh City,29,23,15.9,94,9/5/2009
Ho Chi Minh City,31,24,6.4,85,9/5/2010
Ho Chi Minh City,31,24,30.6,87,9/5/2011
Ho Chi Minh City,31,26,37.2,89,9/5/2012
Ho Chi Minh City,34,26,5.9,77,9/5/2013
Ho Chi Minh City,31,25,4.9,83,9/5/2014
Ho Chi Minh City,31,25,6.8,83,9/5/2015
Ho Chi Minh City,34,26,14.5,76,9/5/2016
Ho Chi Minh City,34,26,1.2,76,9/5/2017
Ho Chi Minh City,32,25,3.1,75,9/5/2018
Ho Chi Minh City,30,24,14.3,83,9/5/2019
Ho Chi Minh City,34,28,10.3,72,9/5/2020
Ho Chi Minh City,29,24,18.6,93,9/11/2009
Ho Chi Minh City,32,25,2.1,84,9/11/2010
Ho Chi Minh City,28,24,18.5,91,9/11/2011
Ho Chi Minh City,31,25,17.1,86,9/11/2012
Ho Chi Minh City,32,25,3,81,9/11/2013
Ho Chi Minh City,32,25,7.9,82,9/11/2014
Ho Chi Minh City,32,25,2.2,74,9/11/2015
Ho Chi Minh City,31,26,26.1,85,9/11/2016
Ho Chi Minh City,34,27,18,75,9/11/2017
Ho Chi Minh City,33,26,1.2,75,9/11/2018
Ho Chi Minh City,33,26,1.1,78,9/11/2019
Ho Chi Minh City,33,27,11.3,75,9/11/2020
Ho Chi Minh City,29,25,14.2,95,9/14/2009
Ho Chi Minh City,34,25,10.7,82,9/14/2010
Ho Chi Minh City,33,25,4.2,81,9/14/2011
Ho Chi Minh City,30,24,18.7,86,9/14/2012
Ho Chi Minh City,30,25,23.4,89,9/14/2013
Ho Chi Minh City,33,26,21.7,82,9/14/2014
Ho Chi Minh City,31,26,39,83,9/14/2015
Ho Chi Minh City,32,25,5.1,79,9/14/2016
Ho Chi Minh City,32,27,4.6,80,9/14/2017
Ho Chi Minh City,31,25,29.2,85,9/14/2018
Ho Chi Minh City,27,24,21.2,91,9/14/2019
Ho Chi Minh City,33,27,11.8,73,9/14/2020
Ho Chi Minh City,27,24,19.5,95,9/6/2009
Ho Chi Minh City,34,25,3.4,84,9/6/2010
Ho Chi Minh City,31,25,12.9,87,9/6/2011
Ho Chi Minh City,30,25,11.7,89,9/6/2012
Ho Chi Minh City,35,26,17,78,9/6/2013
Ho Chi Minh City,32,25,17.1,85,9/6/2014
Ho Chi Minh City,31,25,5.5,84,9/6/2015
Ho Chi Minh City,32,26,23.1,81,9/6/2016
Ho Chi Minh City,33,27,9.2,78,9/6/2017
Ho Chi Minh City,32,26,28.5,78,9/6/2018
Ho Chi Minh City,31,25,13.9,79,9/6/2019
Ho Chi Minh City,33,27,7.7,72,9/6/2020
Ho Chi Minh City,29,25,11.2,93,9/16/2009
Ho Chi Minh City,33,25,13,86,9/16/2010
Ho Chi Minh City,33,25,7.7,83,9/16/2011
Ho Chi Minh City,28,24,13.2,90,9/16/2012
Ho Chi Minh City,30,25,2.3,82,9/16/2013
Ho Chi Minh City,27,25,6.2,91,9/16/2014
Ho Chi Minh City,29,25,5.4,85,9/16/2015
Ho Chi Minh City,32,25,18,79,9/16/2016
Ho Chi Minh City,30,26,14.4,83,9/16/2017
Ho Chi Minh City,29,25,41.2,87,9/16/2018
Ho Chi Minh City,29,24,28.3,88,9/16/2019
Ho Chi Minh City,32,26,0.1,74,9/16/2020
Ho Chi Minh City,29,25,12.3,93,9/12/2009
Ho Chi Minh City,33,25,6.7,83,9/12/2010
Ho Chi Minh City,29,24,4,88,9/12/2011
Ho Chi Minh City,31,25,25.6,86,9/12/2012
Ho Chi Minh City,30,25,4.7,88,9/12/2013
Ho Chi Minh City,30,25,26,87,9/12/2014
Ho Chi Minh City,33,26,24.4,77,9/12/2015
Ho Chi Minh City,27,24,53.3,91,9/12/2016
Ho Chi Minh City,34,26,3.1,73,9/12/2017
Ho Chi Minh City,31,26,49.8,82,9/12/2018
Ho Chi Minh City,32,26,4.5,79,9/12/2019
Ho Chi Minh City,33,27,16.1,73,9/12/2020
Ho Chi Minh City,30,25,18.1,93,9/13/2009
Ho Chi Minh City,34,25,7.8,81,9/13/2010
Ho Chi Minh City,32,24,3.4,82,9/13/2011
Ho Chi Minh City,26,25,3.6,93,9/13/2012
Ho Chi Minh City,32,25,10.1,85,9/13/2013
Ho Chi Minh City,31,25,17.8,85,9/13/2014
Ho Chi Minh City,32,25,33.8,82,9/13/2015
Ho Chi Minh City,30,24,14.2,84,9/13/2016
Ho Chi Minh City,34,28,19,74,9/13/2017
Ho Chi Minh City,31,25,32.9,83,9/13/2018
Ho Chi Minh City,28,26,21.9,87,9/13/2019
Ho Chi Minh City,34,27,6.4,73,9/13/2020
Ho Chi Minh City,32,25,3.6,87,9/17/2009
Ho Chi Minh City,31,25,15.6,86,9/17/2010
Ho Chi Minh City,31,25,18.1,85,9/17/2011
Ho Chi Minh City,31,24,24.3,86,9/17/2012
Ho Chi Minh City,28,24,24.8,90,9/17/2013
Ho Chi Minh City,32,24,18,84,9/17/2014
Ho Chi Minh City,30,24,5.9,86,9/17/2015
Ho Chi Minh City,32,25,13,80,9/17/2016
Ho Chi Minh City,34,26,2.5,76,9/17/2017
Ho Chi Minh City,28,25,33.1,89,9/17/2018
Ho Chi Minh City,30,25,37.6,88,9/17/2019
Ho Chi Minh City,29,26,10.3,82,9/17/2020
Ho Chi Minh City,30,25,27.2,92,9/15/2009
Ho Chi Minh City,35,25,13.4,83,9/15/2010
Ho Chi Minh City,32,25,2.7,84,9/15/2011
Ho Chi Minh City,29,24,22.8,91,9/15/2012
Ho Chi Minh City,32,24,5.2,83,9/15/2013
Ho Chi Minh City,31,25,13.9,87,9/15/2014
Ho Chi Minh City,29,25,15.2,87,9/15/2015
Ho Chi Minh City,33,25,3.4,76,9/15/2016
Ho Chi Minh City,31,26,23.9,83,9/15/2017
Ho Chi Minh City,30,25,38.4,85,9/15/2018
Ho Chi Minh City,26,24,54.2,94,9/15/2019
Ho Chi Minh City,31,25,21.8,82,9/15/2020
Ho Chi Minh City,27,25,34.9,94,9/19/2009
Ho Chi Minh City,32,25,11.5,86,9/19/2010
Ho Chi Minh City,31,25,12.9,86,9/19/2011
Ho Chi Minh City,32,25,16.9,84,9/19/2012
Ho Chi Minh City,31,24,14.3,84,9/19/2013
Ho Chi Minh City,35,26,3.9,79,9/19/2014
Ho Chi Minh City,31,24,6.9,85,9/19/2015
Ho Chi Minh City,32,26,23.1,83,9/19/2016
Ho Chi Minh City,33,27,42.2,80,9/19/2017
Ho Chi Minh City,31,25,13.6,84,9/19/2018
Ho Chi Minh City,28,24,3.8,89,9/19/2019
Ho Chi Minh City,30,24,9.8,82,9/19/2020
Ho Chi Minh City,30,25,11.5,91,8/30/2009
Ho Chi Minh City,32,24,5,87,8/30/2010
Ho Chi Minh City,32,24,12.1,85,8/30/2011
Ho Chi Minh City,33,24,8.6,81,8/30/2012
Ho Chi Minh City,33,25,4,81,8/30/2013
Ho Chi Minh City,32,24,4.2,84,8/30/2014
Ho Chi Minh City,33,26,9.4,75,8/30/2015
Ho Chi Minh City,32,26,6.2,81,8/30/2016
Ho Chi Minh City,34,27,9.6,78,8/30/2017
Ho Chi Minh City,32,26,1,74,8/30/2018
Ho Chi Minh City,30,24,5.5,84,8/30/2019
Ho Chi Minh City,34,27,0.2,70,8/30/2020
Ho Chi Minh City,31,24,22.6,92,9/20/2009
Ho Chi Minh City,32,24,8.2,85,9/20/2010
Ho Chi Minh City,31,25,13.5,89,9/20/2011
Ho Chi Minh City,32,25,7.6,87,9/20/2012
Ho Chi Minh City,30,24,14.9,85,9/20/2013
Ho Chi Minh City,34,26,4.8,79,9/20/2014
Ho Chi Minh City,31,25,4.9,85,9/20/2015
Ho Chi Minh City,33,26,18.7,82,9/20/2016
Ho Chi Minh City,32,26,26.2,79,9/20/2017
Ho Chi Minh City,33,26,15.9,79,9/20/2018
Ho Chi Minh City,30,24,28,84,9/20/2019
Ho Chi Minh City,34,26,2.2,73,9/20/2020
Ho Chi Minh City,30,24,7.9,91,9/21/2009
Ho Chi Minh City,34,25,9.9,83,9/21/2010
Ho Chi Minh City,29,25,7,89,9/21/2011
Ho Chi Minh City,31,24,18.2,87,9/21/2012
Ho Chi Minh City,27,24,9.5,91,9/21/2013
Ho Chi Minh City,33,25,12,81,9/21/2014
Ho Chi Minh City,33,26,8.2,77,9/21/2015
Ho Chi Minh City,33,26,45.1,82,9/21/2016
Ho Chi Minh City,30,25,42.6,84,9/21/2017
Ho Chi Minh City,33,26,37.7,79,9/21/2018
Ho Chi Minh City,28,25,46.5,91,9/21/2019
Ho Chi Minh City,32,27,19.5,77,9/21/2020
Ho Chi Minh City,28,24,23.9,94,9/24/2009
Ho Chi Minh City,35,25,20.8,83,9/24/2010
Ho Chi Minh City,28,24,5.2,88,9/24/2011
Ho Chi Minh City,31,25,28.3,88,9/24/2012
Ho Chi Minh City,32,25,20.8,85,9/24/2013
Ho Chi Minh City,35,25,3.8,79,9/24/2014
